;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s_FAR;Average_Time_Detection_s_FAR;Max_Time_Detection_s_FAR;Standard_deviation_s_FAR;PORC_FRR;Min_Time_Detection_s_FRR;Average_Time_Detection_s_FRR;Max_Time_Detection_s_FRR;Standard_deviation_s_FRR;Number_clusters
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};88.96;3;55.41111111;4428;254.9013484;10.31;3;11.68979592;49;9.360806083;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};97.72;3;1044.105263;16254;2716.09979;1.13;8;86.41935484;276;72.52391523;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};98.18;3;1207.727273;19045;3329.090726;0.19;57;442.3333333;788;254.7710083;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};98.15;3;1062.653333;19045;2994.770417;0.34;57;265.8;724;195.9516947;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};55.14;3;17.30650685;962;43.87468793;34.23;3;4.930976431;18;2.241028595;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};46.76;3;17.61433869;878;44.83819505;61.62;3;3.580093313;9;0.914256413;3
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};63.3;3;19.32207968;753;39.99883794;9.71;3;12.34632035;69;9.987012081;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};77.12;3;59.93327155;2256;215.743692;1.4;3;70.68421053;266;75.31200158;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};79.96;3;95.25323741;2824;306.9871662;0.26;9;332;1023;412.8479485;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};80.12;3;98.05769231;2824;306.0857318;0.26;9;332;1023;412.8479485;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};76.94;3;65.24543611;2257;200.7623;0.72;9;133.4;551;134.4456063;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};8.68;3;11.33997344;196;17.75674006;84.02;3;3.194915254;5;0.474717293;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};81.6;3;30.27661394;4366;164.9972341;10.31;3;11.45816733;49;9.001402281;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};94.11;3;122.889065;13622;700.1650602;1.4;8;70.68421053;248;55.17740688;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.36;3;354.28125;14665;1487.769853;0.19;57;442.3333333;988;375.3838924;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};97.48;3;328.4958678;19119;1682.19762;0.76;7;127.0952381;326;100.9964874;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};58.41;3;17.31478486;1169;47.98522802;47.75;3;4.073463268;13;1.486374704;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};50.78;3;17.03323594;1060;49.21836981;61.05;3;3.641719745;9;0.973645497;5
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};56.58;3;12.41235241;404;21.34047009;10.77;3;10.98098859;55;9.018408854;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};75.39;3;45.18303887;1982;140.450693;1.47;3;68.87179487;285;57.68388423;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};77.71;3;66.20489297;2824;239.6571101;0.98;5;99.07407407;321;93.87468157;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};77.1;3;63.50295276;2654;223.4488469;1.47;5;68.87179487;261;64.12823481;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};35.21;3;7.405569237;158;9.044861836;33.25;3;5.020512821;21;2.638542641;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};78.86;3;24.59208201;2254;115.4036199;10.73;3;10.98479087;72;9.296625663;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};93.25;3;92.72869148;12474;531.7272615;1.28;5;76.65714286;349;78.53959019;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.59;3;395.5174129;14658;1544.628315;0.6;8;156.7647059;882;218.0004385;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};81.88;3;26.26617916;1100;66.87308023;17.08;3;7.932432432;40;5.224839259;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};48.33;3;10.32893898;378;20.13421645;52.97;3;3.8892261;12;1.371060815;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};48.33;3;10.32893898;378;20.13421645;52.97;3;3.8892261;12;1.371060815;10
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};44.57;3;8.261223782;153;11.43873004;11.03;3;10.88679245;40;7.858262341;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};67.89;3;16.8403452;494;29.72617359;2.23;3;45.13333333;238;50.96873973;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};70.03;3;19.87653543;494;39.23539708;1.93;4;52.90196078;238;57.50069735;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};55.01;3;9.827071629;296;16.08905564;17.23;3;7.842666667;34;5.178038087;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};77.14;3;21.3875969;1965;71.25875834;10.58;3;11.21011673;41;7.958057458;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};93.59;3;68.13164778;3692;245.3398631;1.7;3;58.56521739;269;53.821785;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};93.77;3;58.42019302;2525;201.8541103;2.76;3;36.78378378;135;30.61885455;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};51.46;3;9.39336997;259;15.63560059;42.46;3;4.350308642;19;1.797937999;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};44.28;3;8.44771829;259;13.98732764;55.38;3;3.814132104;10;1.218138545;30
0;OCSVM;3;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};44.28;3;8.44771829;259;13.98732764;55.38;3;3.814132104;10;1.218138545;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};66.43;5;46.99840128;1931;109.0408951;9.76;5;14.28448276;88;11.30207508;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};79.19;5;140.7249467;2900;312.7903284;0.83;16;123.1818182;438;120.5434663;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};82.45;5;218.6623794;4745;618.1028611;0.15;40;532;1880;770.2392485;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};83.51;5;224.9803922;5888;708.9627933;0.11;40;664.25;2100;974.534547;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};83.59;5;226.6513158;5888;711.6387842;0.08;73;884.6666667;2137;1100.301928;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};82.03;5;243.8050542;5886;699.8286371;0.42;12;223.4166667;787;221.0382354;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};86.77;5;139.6486486;5291;466.3810341;10.06;5;13.99159664;81;11.01781894;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};98.03;5;1692.914894;19064;3638.111549;1.06;6;97.42857143;327;80.5156661;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};98.66;5;1861.930233;19105;4314.86106;0.04;322;1325.5;2329;1419.16331;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};99.05;7;2974.555556;19108;5261.399633;0.04;322;1325.5;2329;1419.16331;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};99.05;7;2974.555556;19108;5261.399633;0.04;322;1325.5;2329;1419.16331;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};33.71;5;27.84017467;809;50.06952991;74.74;5;5.36605317;9;0.685739523;1
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};66.77;5;34.17299107;1093;77.20439336;10.51;5;13.50200803;57;9.170923766;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};79.16;5;89.35419441;4682;311.6189335;0.79;9;123.2272727;412;111.1570883;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};80.95;5;134.3101392;4799;430.5862806;0.11;73;664.25;2137;984.6682605;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};80.98;5;132.3209393;4799;424.5349182;0.11;73;664.25;2137;984.6682605;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};81.04;5;116.1811966;4685;385.5587983;0.15;40;532;2100;880.8146797;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};42.1;5;16.88846881;521;30.07446695;66.98;5;5.487223169;10;0.79958839;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};85.99;5;70.50429799;5698;321.8273615;10.21;5;13.7295082;70;9.902435071;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};97.24;5;570.4964029;13504;1753.415034;1.13;7;91.13333333;332;86.0792471;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.65;5;549.3103448;14415;1776.885483;0.11;14;664.25;1824;798.5304732;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};97.96;5;1472.962963;19056;3440.468699;0.19;10;443.8333333;1242;426.0208524;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};28.73;5;20.84576394;413;31.19478482;55.11;5;5.831790123;12;1.239898986;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};13.59;5;16.62155963;344;24.89572086;86.5;5;5.136942675;7;0.371128428;3
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};65.59;5;30.52797203;1193;69.14231799;9.46;5;14.23076923;51;9.206160109;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};77.86;5;84.10927573;2320;260.4461884;0.79;10;123.2272727;596;123.9684798;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};80.73;5;135.5331992;4615;419.6505067;0.26;73;333.625;749;215.3548152;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};80.74;5;134.2450199;4615;414.6929048;0.3;63;296.8888889;749;221.1026031;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};80.3;5;102.8237082;4614;342.3808696;0.72;5;135.25;440;127.1016481;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};2.37;5;11.61111111;111;12.5840424;94.7;5;5.037037037;6;0.189555939;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};81.8;5;42.66841798;4362;206.1016667;10.25;5;13.68571429;54;9.789338463;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};94.76;5;213.0681199;13612;1040.272691;1.1;8;91.16666667;325;79.24605215;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};97.01;5;411.015544;14497;1672.67749;0.11;194;664.25;1736;719.7519827;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};94.47;5;209.0831099;14476;1065.908531;0.26;157;333.625;696;195.7921183;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};44.47;5;19.16336842;905;41.01786557;40.51;5;6.50477707;17;1.992404104;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};32.33;5;15.19589393;905;34.88627088;68.27;5;5.459130435;11;0.829329066;5
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};60.86;5;19.86670959;504;35.38810274;9.3;5;14.70535714;59;10.10095977;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};76.02;5;57.66782912;2046;166.0489332;1.02;10;104.6538462;414;109.6871706;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};78.22;5;72.18083961;2285;218.8791334;0.42;30;243.3636364;555;188.3498196;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};77.97;5;73.76685083;2285;214.2326701;0.57;9;179.2666667;555;165.6232673;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};55.72;5;16.87360913;493;26.51749987;23.11;5;8.372043011;28;3.734922724;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};79.68;5;35.41187926;2542;152.3230882;9.95;5;14.17521368;70;9.847292441;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};91.98;5;121.8481013;12733;630.832119;1.29;5;78.57142857;306;78.75213749;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};96.41;5;291.0073529;14263;1212.612114;0.34;34;267.5;804;286.9809324;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};82.9;5;31.03463552;1076;77.81911251;14.07;5;11.16719243;40;6.494919826;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};29.77;5;10.73219771;247;16.21357264;56.43;5;5.780525502;12;1.132707257;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};28.55;5;10.74299883;247;16.22604928;73.87;5;5.344357977;10;0.669655054;10
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};46.54;5;11.5949214;307;15.16994897;11.57;5;12.44043321;56;7.657587681;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};69.92;5;24.96297668;1080;52.72595923;2.04;5;51.96296296;262;50.47994669;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};71.7;5;29.30906713;913;59.12099205;1.82;5;58.08333333;280;56.01057398;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};59.41;5;13.89245322;542;23.12863868;14.56;5;11.01552795;44;6.370424841;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};0;0;0;0;0;100;0;0;0;0;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};74.44;5;24.23363545;1945;80.39231248;10.4;5;13.6300813;52;8.540261765;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};90.8;5;67.77016479;3156;253.9288848;1.55;5;69.075;244;66.8244495;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};88.6;5;45.30109384;2129;114.629064;3.52;5;32.34444444;233;33.8662807;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};55.17;5;15.09711873;592;33.28795886;44.06;5;6.264931087;14;1.656538875;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};55.17;5;15.09711873;592;33.28795886;44.06;5;6.264931087;14;1.656538875;30
0;OCSVM;5;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};55.17;5;15.09711873;592;33.28795886;44.06;5;6.264931087;14;1.656538875;30
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};65.11;10;75.15974843;2269;164.3169846;9.89;10;19.15811966;65;9.591025305;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};78.45;10;216.7934426;2901;418.1010249;0.72;23;139.95;585;127.9903265;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};80.72;10;275.1591837;5174;678.2368439;0.11;45;667.75;1779;788.7776937;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};81.15;10;285.6033755;7523;776.1680064;0.11;45;667.75;1779;788.7776937;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};81.02;10;275.0691057;5635;704.1789482;0.11;23;667.75;1779;790.1803064;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};78.61;10;211.2579618;4683;517.9404536;1.82;10;62.95833333;361;66.26348384;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};87;10;217.5548961;6460;696.5337035;10.12;10;18.96218487;67;9.097841276;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};98.11;13;3611.772727;19041;5291.145262;1.02;14;105.7037037;409;93.55040386;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.001};98.52;10;4430.555556;19066;6371.328758;0.15;51;535.8;1110;392.1150341;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.0001};98.94;14;4710.470588;23683;7353.983309;0.04;330;1327.5;2325;1410.678028;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-05};98.94;14;4710.470588;23683;7353.983309;0.04;330;1327.5;2325;1410.678028;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 1e-06};55.75;10;49.94090909;2172;141.6237989;57.58;10;10.74570983;19;1.176296294;1
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.1};68.19;10;64.09;1768;138.7532788;10.65;10;18.82083333;52;8.898614399;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.01};77.78;10;143.8369099;4673;391.6304919;1.1;14;95.96666667;343;79.83236028;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.001};79.36;10;171.7284264;4674;498.9544997;0.34;23;271.9;780;284.0901461;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 0.0001};79.51;10;175.8311688;4674;504.1043729;0.34;23;271.9;780;284.0901461;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-05};79.55;10;158.444186;4673;466.4775711;0.68;23;146.8947368;545;136.6166147;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'rbf', 'nu': 1e-06};45.83;10;25.55073759;930;41.91557818;47.92;10;11.13354037;22;1.545834481;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.1};85.67;10;127.3076923;5688;467.4565041;9.78;10;19.34782609;63;8.907622444;3
0;OCSVM;10;D;['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J'];{'kernel': 'sigmoid', 'nu': 0.01};97.22;10;911.7126437;13474;2238.35696;1.18;22;93.09677419;367;72.36774366;3
